,bike_nr,birth_date,duration,end_date,end_station,gender,id,resource_uri,start_date,start_station,status,subscription_type,zip_code
11,B00016,,32753,2011-08-27T11:27:00,/api/v1/station/40/,,38053,/api/v1/trip/38053/,2011-08-27T02:21:00,/api/v1/station/33/,Closed,Casual,
12,B00136,,3661,2011-08-26T20:20:00,/api/v1/station/33/,,37646,/api/v1/trip/37646/,2011-08-26T19:19:00,/api/v1/station/33/,Closed,Casual,
13,B00364,,4760,2011-08-26T17:07:00,/api/v1/station/49/,,37182,/api/v1/trip/37182/,2011-08-26T15:48:00,/api/v1/station/33/,Closed,Casual,
14,B00187,,4992,2011-08-26T17:06:00,/api/v1/station/49/,,37163,/api/v1/trip/37163/,2011-08-26T15:43:00,/api/v1/station/33/,Closed,Casual,
15,B00461,,22697,2011-08-26T16:19:00,/api/v1/station/35/,,36616,/api/v1/trip/36616/,2011-08-26T10:01:00,/api/v1/station/33/,Closed,Casual,
16,B00461,,14229,2011-08-25T16:53:00,/api/v1/station/33/,,35604,/api/v1/trip/35604/,2011-08-25T12:56:00,/api/v1/station/33/,Closed,Casual,
17,B00141,,67028,2011-08-25T13:26:00,/api/v1/station/33/,,34732,/api/v1/trip/34732/,2011-08-24T18:49:00,/api/v1/station/33/,Closed,Casual,
18,B00243,,5631,2011-08-24T19:46:00,/api/v1/station/32/,,34621,/api/v1/trip/34621/,2011-08-24T18:12:00,/api/v1/station/33/,Closed,Casual,
19,B00581,,5609,2011-08-24T19:46:00,/api/v1/station/32/,,34620,/api/v1/trip/34620/,2011-08-24T18:13:00,/api/v1/station/33/,Closed,Casual,
20,B00540,,6095,2011-08-23T12:31:00,/api/v1/station/33/,,32175,/api/v1/trip/32175/,2011-08-23T10:49:00,/api/v1/station/33/,Closed,Casual,
21,B00419,,6068,2011-08-23T12:31:00,/api/v1/station/33/,,32173,/api/v1/trip/32173/,2011-08-23T10:50:00,/api/v1/station/33/,Closed,Casual,
22,B00364,,6081,2011-08-23T12:31:00,/api/v1/station/33/,,32171,/api/v1/trip/32171/,2011-08-23T10:49:00,/api/v1/station/33/,Closed,Casual,
23,B00531,,6116,2011-08-23T12:31:00,/api/v1/station/33/,,32169,/api/v1/trip/32169/,2011-08-23T10:49:00,/api/v1/station/33/,Closed,Casual,
24,B00300,,20670,2011-08-23T02:12:00,/api/v1/station/53/,,31587,/api/v1/trip/31587/,2011-08-22T20:27:00,/api/v1/station/33/,Closed,Casual,
25,B00362,,4350,2011-08-22T14:02:00,/api/v1/station/53/,,30682,/api/v1/trip/30682/,2011-08-22T12:49:00,/api/v1/station/33/,Closed,Casual,
26,B00537,,98835,2011-08-22T20:44:00,/api/v1/station/22/,,29732,/api/v1/trip/29732/,2011-08-21T17:17:00,/api/v1/station/33/,Closed,Casual,
27,B00401,,5950,2011-08-21T18:54:00,/api/v1/station/40/,,29730,/api/v1/trip/29730/,2011-08-21T17:15:00,/api/v1/station/33/,Closed,Casual,
28,B00510,,5998,2011-08-21T18:55:00,/api/v1/station/40/,,29729,/api/v1/trip/29729/,2011-08-21T17:15:00,/api/v1/station/33/,Closed,Casual,
29,B00187,,4228,2011-08-21T11:10:00,/api/v1/station/33/,,28735,/api/v1/trip/28735/,2011-08-21T09:59:00,/api/v1/station/33/,Closed,Casual,
30,B00020,,4465,2011-08-21T11:10:00,/api/v1/station/33/,,28732,/api/v1/trip/28732/,2011-08-21T09:56:00,/api/v1/station/33/,Closed,Casual,
31,B00423,,4358,2011-08-21T11:10:00,/api/v1/station/33/,,28731,/api/v1/trip/28731/,2011-08-21T09:57:00,/api/v1/station/33/,Closed,Casual,
32,B00445,,21149,2011-08-21T15:45:00,/api/v1/station/33/,,28727,/api/v1/trip/28727/,2011-08-21T09:53:00,/api/v1/station/33/,Closed,Casual,
33,B00364,,21093,2011-08-21T15:44:00,/api/v1/station/33/,,28726,/api/v1/trip/28726/,2011-08-21T09:53:00,/api/v1/station/33/,Closed,Casual,
34,B00249,,21391,2011-08-21T15:45:00,/api/v1/station/33/,,28716,/api/v1/trip/28716/,2011-08-21T09:49:00,/api/v1/station/33/,Closed,Casual,
35,B00178,,21397,2011-08-21T15:45:00,/api/v1/station/33/,,28715,/api/v1/trip/28715/,2011-08-21T09:49:00,/api/v1/station/33/,Closed,Casual,
36,B00012,,21447,2011-08-21T15:44:00,/api/v1/station/33/,,28713,/api/v1/trip/28713/,2011-08-21T09:47:00,/api/v1/station/33/,Closed,Casual,
37,B00388,,21512,2011-08-21T15:45:00,/api/v1/station/33/,,28712,/api/v1/trip/28712/,2011-08-21T09:47:00,/api/v1/station/33/,Closed,Casual,
38,B00439,,4833,2011-08-21T01:24:00,/api/v1/station/35/,,28502,/api/v1/trip/28502/,2011-08-21T00:03:00,/api/v1/station/33/,Closed,Casual,
39,B00573,,4576,2011-08-21T01:19:00,/api/v1/station/35/,,28501,/api/v1/trip/28501/,2011-08-21T00:03:00,/api/v1/station/33/,Closed,Casual,
40,B00026,,4066,2011-08-20T19:56:00,/api/v1/station/33/,,28062,/api/v1/trip/28062/,2011-08-20T18:48:00,/api/v1/station/33/,Closed,Casual,
41,B00011,,4222,2011-08-20T19:56:00,/api/v1/station/33/,,28059,/api/v1/trip/28059/,2011-08-20T18:45:00,/api/v1/station/33/,Closed,Casual,
42,B00011,,4016,2011-08-20T17:35:00,/api/v1/station/33/,,27665,/api/v1/trip/27665/,2011-08-20T16:28:00,/api/v1/station/33/,Closed,Casual,
43,B00528,,4985,2011-08-20T14:19:00,/api/v1/station/33/,,27137,/api/v1/trip/27137/,2011-08-20T12:56:00,/api/v1/station/33/,Closed,Casual,
44,B00389,1987.0,14700,2011-08-20T16:40:00,/api/v1/station/22/,Male,27094,/api/v1/trip/27094/,2011-08-20T12:35:00,/api/v1/station/33/,Closed,Registered,02215
45,B00325,,13544,2011-08-20T13:46:00,/api/v1/station/36/,,26844,/api/v1/trip/26844/,2011-08-20T10:00:00,/api/v1/station/33/,Closed,Casual,
46,B00015,,13766,2011-08-20T13:46:00,/api/v1/station/36/,,26842,/api/v1/trip/26842/,2011-08-20T09:57:00,/api/v1/station/33/,Closed,Casual,
47,B00377,,13850,2011-08-20T13:47:00,/api/v1/station/36/,,26841,/api/v1/trip/26841/,2011-08-20T09:56:00,/api/v1/station/33/,Closed,Casual,
48,B00444,,6981,2011-08-20T10:54:00,/api/v1/station/33/,,26807,/api/v1/trip/26807/,2011-08-20T08:58:00,/api/v1/station/33/,Closed,Casual,
49,B00005,,5802,2011-08-20T04:59:00,/api/v1/station/32/,,26755,/api/v1/trip/26755/,2011-08-20T03:22:00,/api/v1/station/33/,Closed,Casual,
50,B00158,,4251,2011-08-19T18:11:00,/api/v1/station/44/,,26113,/api/v1/trip/26113/,2011-08-19T17:00:00,/api/v1/station/33/,Closed,Casual,
51,B00210,,23561,2011-08-19T19:19:00,/api/v1/station/44/,,25842,/api/v1/trip/25842/,2011-08-19T12:46:00,/api/v1/station/33/,Closed,Casual,
52,B00003,,6822,2011-08-18T17:13:00,/api/v1/station/52/,,24453,/api/v1/trip/24453/,2011-08-18T15:19:00,/api/v1/station/33/,Closed,Casual,
53,B00043,,15813,2011-08-18T19:42:00,/api/v1/station/52/,,24451,/api/v1/trip/24451/,2011-08-18T15:19:00,/api/v1/station/33/,Closed,Casual,
54,B00460,,6133,2011-08-18T11:49:00,/api/v1/station/42/,,24059,/api/v1/trip/24059/,2011-08-18T10:07:00,/api/v1/station/33/,Closed,Casual,
55,B00192,,6067,2011-08-18T11:48:00,/api/v1/station/42/,,24058,/api/v1/trip/24058/,2011-08-18T10:07:00,/api/v1/station/33/,Closed,Casual,
56,B00179,1972.0,52144,2011-08-18T20:31:00,/api/v1/station/11/,Male,23786,/api/v1/trip/23786/,2011-08-18T06:01:00,/api/v1/station/33/,Closed,Registered,02121
57,B00156,,26720,2011-08-17T21:27:00,/api/v1/station/33/,,22764,/api/v1/trip/22764/,2011-08-17T14:01:00,/api/v1/station/33/,Closed,Casual,
58,B00571,,6409,2011-08-17T15:41:00,/api/v1/station/52/,,22753,/api/v1/trip/22753/,2011-08-17T13:54:00,/api/v1/station/33/,Closed,Casual,
59,B00454,,6461,2011-08-17T15:42:00,/api/v1/station/52/,,22752,/api/v1/trip/22752/,2011-08-17T13:54:00,/api/v1/station/33/,Closed,Casual,
60,B00188,,50230,2011-08-17T16:16:00,/api/v1/station/8/,,22125,/api/v1/trip/22125/,2011-08-17T02:19:00,/api/v1/station/33/,Closed,Casual,
61,B00458,,50203,2011-08-17T16:16:00,/api/v1/station/8/,,22124,/api/v1/trip/22124/,2011-08-17T02:19:00,/api/v1/station/33/,Closed,Casual,
62,B00209,,3723,2011-08-14T14:52:00,/api/v1/station/52/,,20044,/api/v1/trip/20044/,2011-08-14T13:50:00,/api/v1/station/33/,Closed,Casual,
63,B00364,,8627,2011-08-14T15:42:00,/api/v1/station/52/,,20006,/api/v1/trip/20006/,2011-08-14T13:19:00,/api/v1/station/33/,Closed,Casual,
64,B00566,,11775,2011-08-14T15:31:00,/api/v1/station/23/,,19885,/api/v1/trip/19885/,2011-08-14T12:15:00,/api/v1/station/33/,Closed,Casual,
65,B00310,,11755,2011-08-14T15:31:00,/api/v1/station/23/,,19884,/api/v1/trip/19884/,2011-08-14T12:15:00,/api/v1/station/33/,Closed,Casual,
66,B00405,,29373,2011-08-13T20:33:00,/api/v1/station/52/,,18109,/api/v1/trip/18109/,2011-08-13T12:24:00,/api/v1/station/33/,Closed,Casual,
67,B00450,,5228,2011-08-13T04:09:00,/api/v1/station/9/,,17690,/api/v1/trip/17690/,2011-08-13T02:42:00,/api/v1/station/33/,Closed,Casual,
68,B00211,,5274,2011-08-13T04:08:00,/api/v1/station/9/,,17689,/api/v1/trip/17689/,2011-08-13T02:40:00,/api/v1/station/33/,Closed,Casual,
69,B00366,,4124,2011-08-12T19:08:00,/api/v1/station/10/,,17114,/api/v1/trip/17114/,2011-08-12T17:59:00,/api/v1/station/33/,Closed,Casual,
70,B00310,,4101,2011-08-12T19:07:00,/api/v1/station/10/,,17113,/api/v1/trip/17113/,2011-08-12T17:59:00,/api/v1/station/33/,Closed,Casual,
71,B00329,,4135,2011-08-11T13:11:00,/api/v1/station/23/,,14795,/api/v1/trip/14795/,2011-08-11T12:02:00,/api/v1/station/33/,Closed,Casual,
72,B00079,,4585,2011-08-10T18:18:00,/api/v1/station/33/,,13847,/api/v1/trip/13847/,2011-08-10T17:01:00,/api/v1/station/33/,Closed,Casual,
73,B00228,,4785,2011-08-10T18:17:00,/api/v1/station/33/,,13840,/api/v1/trip/13840/,2011-08-10T16:58:00,/api/v1/station/33/,Closed,Casual,
74,B00177,,4741,2011-08-10T18:17:00,/api/v1/station/33/,,13839,/api/v1/trip/13839/,2011-08-10T16:58:00,/api/v1/station/33/,Closed,Casual,
75,B00010,,5949,2011-08-09T18:21:00,/api/v1/station/33/,,12896,/api/v1/trip/12896/,2011-08-09T16:42:00,/api/v1/station/33/,Closed,Casual,
76,B00343,,4302,2011-08-09T15:09:00,/api/v1/station/52/,,12672,/api/v1/trip/12672/,2011-08-09T13:57:00,/api/v1/station/33/,Closed,Casual,
77,B00249,,10181,2011-08-08T23:17:00,/api/v1/station/52/,,11956,/api/v1/trip/11956/,2011-08-08T20:27:00,/api/v1/station/33/,Closed,Casual,
78,B00293,,7447,2011-08-08T16:00:00,/api/v1/station/33/,,11518,/api/v1/trip/11518/,2011-08-08T13:55:00,/api/v1/station/33/,Closed,Casual,
79,B00360,,36606,2011-08-08T20:31:00,/api/v1/station/52/,,11341,/api/v1/trip/11341/,2011-08-08T10:21:00,/api/v1/station/33/,Closed,Casual,
80,B00244,,36949,2011-08-08T20:32:00,/api/v1/station/52/,,11337,/api/v1/trip/11337/,2011-08-08T10:16:00,/api/v1/station/33/,Closed,Casual,
81,B00064,,9579,2011-08-08T11:54:00,/api/v1/station/44/,,11296,/api/v1/trip/11296/,2011-08-08T09:14:00,/api/v1/station/33/,Closed,Casual,
82,B00262,1973.0,6558,2011-08-08T10:02:00,/api/v1/station/40/,Male,11223,/api/v1/trip/11223/,2011-08-08T08:13:00,/api/v1/station/33/,Closed,Registered,02132
83,B00249,,62944,2011-08-08T18:01:00,/api/v1/station/33/,,11083,/api/v1/trip/11083/,2011-08-08T00:31:00,/api/v1/station/33/,Closed,Casual,
84,B00085,,5590,2011-08-07T17:06:00,/api/v1/station/44/,,10633,/api/v1/trip/10633/,2011-08-07T15:33:00,/api/v1/station/33/,Closed,Casual,
85,B00454,,5599,2011-08-07T17:06:00,/api/v1/station/44/,,10632,/api/v1/trip/10632/,2011-08-07T15:32:00,/api/v1/station/33/,Closed,Casual,
86,B00550,,5018,2011-08-07T00:33:00,/api/v1/station/33/,,10412,/api/v1/trip/10412/,2011-08-06T23:09:00,/api/v1/station/33/,Closed,Casual,
87,B00527,,6450,2011-08-06T17:00:00,/api/v1/station/33/,,9615,/api/v1/trip/9615/,2011-08-06T15:12:00,/api/v1/station/33/,Closed,Casual,
88,B00157,,4203,2011-08-06T16:07:00,/api/v1/station/52/,,9561,/api/v1/trip/9561/,2011-08-06T14:57:00,/api/v1/station/33/,Closed,Casual,
89,B00217,,8685,2011-08-06T17:09:00,/api/v1/station/53/,,9523,/api/v1/trip/9523/,2011-08-06T14:44:00,/api/v1/station/33/,Closed,Casual,
90,B00220,,8728,2011-08-06T17:09:00,/api/v1/station/53/,,9522,/api/v1/trip/9522/,2011-08-06T14:44:00,/api/v1/station/33/,Closed,Casual,
91,B00550,,4169,2011-08-06T14:55:00,/api/v1/station/33/,,9357,/api/v1/trip/9357/,2011-08-06T13:46:00,/api/v1/station/33/,Closed,Casual,
92,B00157,,4228,2011-08-06T14:55:00,/api/v1/station/33/,,9355,/api/v1/trip/9355/,2011-08-06T13:45:00,/api/v1/station/33/,Closed,Casual,
93,B00109,,4378,2011-08-06T14:55:00,/api/v1/station/33/,,9350,/api/v1/trip/9350/,2011-08-06T13:42:00,/api/v1/station/33/,Closed,Casual,
94,B00320,,5947,2011-08-06T14:52:00,/api/v1/station/20/,,9286,/api/v1/trip/9286/,2011-08-06T13:13:00,/api/v1/station/33/,Closed,Casual,
95,B00202,,9595,2011-08-05T13:33:00,/api/v1/station/40/,,7266,/api/v1/trip/7266/,2011-08-05T10:53:00,/api/v1/station/33/,Closed,Casual,
96,B00418,,9582,2011-08-05T13:33:00,/api/v1/station/40/,,7264,/api/v1/trip/7264/,2011-08-05T10:53:00,/api/v1/station/33/,Closed,Casual,
97,B00482,,33387,2011-08-05T20:06:00,/api/v1/station/33/,,7256,/api/v1/trip/7256/,2011-08-05T10:50:00,/api/v1/station/33/,Closed,Casual,
98,B00469,,33422,2011-08-05T20:06:00,/api/v1/station/33/,,7255,/api/v1/trip/7255/,2011-08-05T10:49:00,/api/v1/station/33/,Closed,Casual,
99,B00484,,7796,2011-08-05T12:59:00,/api/v1/station/42/,,7253,/api/v1/trip/7253/,2011-08-05T10:49:00,/api/v1/station/33/,Closed,Casual,
100,B00427,,9919,2011-08-05T13:33:00,/api/v1/station/40/,,7251,/api/v1/trip/7251/,2011-08-05T10:47:00,/api/v1/station/33/,Closed,Casual,
101,B00093,,7536,2011-08-05T12:44:00,/api/v1/station/44/,,7231,/api/v1/trip/7231/,2011-08-05T10:38:00,/api/v1/station/33/,Closed,Casual,
102,B00539,,10493,2011-08-05T13:33:00,/api/v1/station/40/,,7230,/api/v1/trip/7230/,2011-08-05T10:38:00,/api/v1/station/33/,Closed,Casual,
103,B00136,,5300,2011-08-05T10:57:00,/api/v1/station/46/,,7163,/api/v1/trip/7163/,2011-08-05T09:28:00,/api/v1/station/33/,Closed,Casual,
104,B00550,,5490,2011-08-05T10:57:00,/api/v1/station/46/,,7157,/api/v1/trip/7157/,2011-08-05T09:26:00,/api/v1/station/33/,Closed,Casual,
105,B00416,,5478,2011-08-05T10:57:00,/api/v1/station/46/,,7156,/api/v1/trip/7156/,2011-08-05T09:26:00,/api/v1/station/33/,Closed,Casual,
106,B00158,,4808,2011-08-04T16:19:00,/api/v1/station/41/,,6139,/api/v1/trip/6139/,2011-08-04T14:59:00,/api/v1/station/33/,Closed,Casual,
107,B00217,,22429,2011-08-04T17:00:00,/api/v1/station/33/,,5839,/api/v1/trip/5839/,2011-08-04T10:46:00,/api/v1/station/33/,Closed,Casual,
108,B00158,,5779,2011-08-04T12:03:00,/api/v1/station/33/,,5822,/api/v1/trip/5822/,2011-08-04T10:27:00,/api/v1/station/33/,Closed,Casual,
109,B00395,,6451,2011-08-04T12:02:00,/api/v1/station/33/,,5811,/api/v1/trip/5811/,2011-08-04T10:14:00,/api/v1/station/33/,Closed,Casual,
110,B00197,,22783,2011-08-04T01:25:00,/api/v1/station/41/,,5412,/api/v1/trip/5412/,2011-08-03T19:05:00,/api/v1/station/33/,Closed,Casual,
111,B00114,,22854,2011-08-04T01:25:00,/api/v1/station/41/,,5410,/api/v1/trip/5410/,2011-08-03T19:04:00,/api/v1/station/33/,Closed,Casual,
112,B00429,,6648,2011-08-03T15:33:00,/api/v1/station/38/,,4976,/api/v1/trip/4976/,2011-08-03T13:42:00,/api/v1/station/33/,Closed,Casual,
113,B00506,,6616,2011-08-03T15:33:00,/api/v1/station/38/,,4975,/api/v1/trip/4975/,2011-08-03T13:43:00,/api/v1/station/33/,Closed,Casual,
114,B00037,,4854,2011-08-03T13:19:00,/api/v1/station/36/,,4877,/api/v1/trip/4877/,2011-08-03T11:58:00,/api/v1/station/33/,Closed,Casual,
115,B00027,,4899,2011-08-03T13:18:00,/api/v1/station/36/,,4870,/api/v1/trip/4870/,2011-08-03T11:57:00,/api/v1/station/33/,Closed,Casual,
116,B00286,,4965,2011-08-03T13:19:00,/api/v1/station/36/,,4869,/api/v1/trip/4869/,2011-08-03T11:56:00,/api/v1/station/33/,Closed,Casual,
117,B00293,,6818,2011-08-03T13:47:00,/api/v1/station/21/,,4867,/api/v1/trip/4867/,2011-08-03T11:54:00,/api/v1/station/33/,Closed,Casual,
118,B00220,,6929,2011-08-03T13:47:00,/api/v1/station/21/,,4864,/api/v1/trip/4864/,2011-08-03T11:52:00,/api/v1/station/33/,Closed,Casual,
119,B00455,,6898,2011-08-03T13:47:00,/api/v1/station/21/,,4863,/api/v1/trip/4863/,2011-08-03T11:52:00,/api/v1/station/33/,Closed,Casual,
120,B00010,,3741,2011-08-03T09:53:00,/api/v1/station/42/,,4755,/api/v1/trip/4755/,2011-08-03T08:50:00,/api/v1/station/33/,Closed,Casual,
121,B00195,,46397,2011-08-03T20:20:00,/api/v1/station/33/,,4671,/api/v1/trip/4671/,2011-08-03T07:27:00,/api/v1/station/33/,Closed,Casual,
122,B00216,,47628,2011-08-03T20:41:00,/api/v1/station/33/,,4669,/api/v1/trip/4669/,2011-08-03T07:27:00,/api/v1/station/33/,Closed,Casual,
123,? (0x241EC230),,33051,2011-08-03T16:33:00,/api/v1/station/33/,,4668,/api/v1/trip/4668/,2011-08-03T07:22:00,/api/v1/station/33/,Closed,Casual,
124,B00350,,6493,2011-08-01T23:29:00,/api/v1/station/33/,,3808,/api/v1/trip/3808/,2011-08-01T21:40:00,/api/v1/station/33/,Closed,Casual,
125,B00035,,6505,2011-08-01T23:29:00,/api/v1/station/33/,,3807,/api/v1/trip/3807/,2011-08-01T21:40:00,/api/v1/station/33/,Closed,Casual,
126,B00159,,50351,2011-08-02T10:14:00,/api/v1/station/8/,,3748,/api/v1/trip/3748/,2011-08-01T20:15:00,/api/v1/station/33/,Closed,Casual,
127,B00469,,4108,2011-07-29T01:13:00,/api/v1/station/33/,,477,/api/v1/trip/477/,2011-07-29T00:05:00,/api/v1/station/33/,Closed,Casual,
128,B00231,,3611,2011-07-29T01:05:00,/api/v1/station/41/,,476,/api/v1/trip/476/,2011-07-29T00:05:00,/api/v1/station/33/,Closed,Casual,
129,B00121,1981.0,13314,2011-07-28T20:41:00,/api/v1/station/35/,Male,222,/api/v1/trip/222/,2011-07-28T16:59:00,/api/v1/station/33/,Closed,Registered,02138
130,B00362,,8178,2012-08-12T02:20:00,/api/v1/station/33/,,460835,/api/v1/trip/460835/,2012-08-12T00:03:00,/api/v1/station/33/,Closed,Casual,
131,B00441,,7148,2012-07-20T19:08:00,/api/v1/station/36/,,401841,/api/v1/trip/401841/,2012-07-20T17:09:00,/api/v1/station/33/,Closed,Casual,
132,B00381,,7767,2012-07-15T13:36:00,/api/v1/station/33/,,388804,/api/v1/trip/388804/,2012-07-15T11:26:00,/api/v1/station/33/,Closed,Casual,
133,B00526,,3809,2012-07-15T04:51:00,/api/v1/station/39/,,388513,/api/v1/trip/388513/,2012-07-15T03:48:00,/api/v1/station/33/,Closed,Casual,
134,B00276,,4953,2012-07-05T17:13:00,/api/v1/station/38/,,363846,/api/v1/trip/363846/,2012-07-05T15:50:00,/api/v1/station/33/,Closed,Casual,
135,B00508,,4129,2012-06-12T14:29:00,/api/v1/station/38/,,311466,/api/v1/trip/311466/,2012-06-12T13:20:00,/api/v1/station/33/,Closed,Casual,
136,B00579,,4048,2012-06-08T12:28:00,/api/v1/station/33/,,301753,/api/v1/trip/301753/,2012-06-08T11:21:00,/api/v1/station/33/,Closed,Casual,
137,B00539,,4061,2012-05-31T17:05:00,/api/v1/station/42/,,288334,/api/v1/trip/288334/,2012-05-31T15:57:00,/api/v1/station/33/,Closed,Casual,
138,B00545,,6258,2012-05-30T22:04:00,/api/v1/station/50/,,286651,/api/v1/trip/286651/,2012-05-30T20:19:00,/api/v1/station/33/,Closed,Casual,
139,B00533,,4887,2012-05-19T17:05:00,/api/v1/station/33/,,261099,/api/v1/trip/261099/,2012-05-19T15:43:00,/api/v1/station/33/,Closed,Casual,
140,B00327,,5921,2012-05-19T17:05:00,/api/v1/station/33/,,261008,/api/v1/trip/261008/,2012-05-19T15:26:00,/api/v1/station/33/,Closed,Casual,
141,B00603,,4940,2012-04-29T16:02:00,/api/v1/station/45/,,225077,/api/v1/trip/225077/,2012-04-29T14:40:00,/api/v1/station/33/,Closed,Casual,
142,B00407,,5368,2012-04-28T15:47:00,/api/v1/station/60/,,223259,/api/v1/trip/223259/,2012-04-28T14:18:00,/api/v1/station/33/,Closed,Casual,
143,B00331,,4431,2011-11-26T14:22:00,/api/v1/station/33/,,155144,/api/v1/trip/155144/,2011-11-26T13:09:00,/api/v1/station/33/,Closed,Casual,
144,B00191,,4849,2011-11-25T16:42:00,/api/v1/station/42/,,154710,/api/v1/trip/154710/,2011-11-25T15:21:00,/api/v1/station/33/,Closed,Casual,
145,B00210,,35768,2011-11-20T11:56:00,/api/v1/station/41/,,151090,/api/v1/trip/151090/,2011-11-20T02:00:00,/api/v1/station/33/,Closed,Casual,
146,B00451,,3806,2011-10-24T14:55:00,/api/v1/station/33/,,123837,/api/v1/trip/123837/,2011-10-24T13:52:00,/api/v1/station/33/,Closed,Casual,
147,B00214,,41942,2011-10-16T14:04:00,/api/v1/station/18/,,111915,/api/v1/trip/111915/,2011-10-16T02:25:00,/api/v1/station/33/,Closed,Casual,
148,B00029,,6046,2011-10-09T15:30:00,/api/v1/station/10/,,101853,/api/v1/trip/101853/,2011-10-09T13:50:00,/api/v1/station/33/,Closed,Casual,
149,B00422,,4228,2011-09-30T16:12:00,/api/v1/station/9/,,88267,/api/v1/trip/88267/,2011-09-30T15:02:00,/api/v1/station/33/,Closed,Casual,
150,B00451,1975.0,77378,2011-09-24T14:23:00,/api/v1/station/22/,Male,77538,/api/v1/trip/77538/,2011-09-23T16:53:00,/api/v1/station/33/,Closed,Registered,03053
151,B00243,,4979,2011-09-05T18:47:00,/api/v1/station/53/,,51872,/api/v1/trip/51872/,2011-09-05T17:24:00,/api/v1/station/33/,Closed,Casual,
152,B00135,,11391,2012-09-16T17:54:00,/api/v1/station/53/,,576233,/api/v1/trip/576233/,2012-09-16T14:45:00,/api/v1/station/33/,Closed,Casual,
153,B00213,,6206,2012-09-12T20:17:00,/api/v1/station/32/,,562302,/api/v1/trip/562302/,2012-09-12T18:34:00,/api/v1/station/33/,Closed,Casual,
154,T01057,,8282,2012-08-30T17:17:00,/api/v1/station/33/,,520906,/api/v1/trip/520906/,2012-08-30T14:58:00,/api/v1/station/33/,Closed,Casual,
155,B00471,,50779,2012-08-26T17:34:00,/api/v1/station/33/,,507282,/api/v1/trip/507282/,2012-08-26T03:27:00,/api/v1/station/33/,Closed,Casual,
156,T01180,,4315,2012-08-15T13:24:00,/api/v1/station/52/,,471339,/api/v1/trip/471339/,2012-08-15T12:12:00,/api/v1/station/33/,Closed,Casual,
157,B00076,,11179,2012-08-13T14:38:00,/api/v1/station/33/,,464719,/api/v1/trip/464719/,2012-08-13T11:31:00,/api/v1/station/33/,Closed,Casual,
158,B00067,,3793,2012-07-28T14:57:00,/api/v1/station/33/,,421341,/api/v1/trip/421341/,2012-07-28T13:54:00,/api/v1/station/33/,Closed,Casual,
159,B00512,,4692,2012-07-21T17:00:00,/api/v1/station/53/,,404186,/api/v1/trip/404186/,2012-07-21T15:42:00,/api/v1/station/33/,Closed,Casual,
160,B00469,,4301,2012-05-28T16:29:00,/api/v1/station/33/,,281119,/api/v1/trip/281119/,2012-05-28T15:18:00,/api/v1/station/33/,Closed,Casual,
161,B00347,,5999,2012-05-19T17:04:00,/api/v1/station/33/,,260985,/api/v1/trip/260985/,2012-05-19T15:24:00,/api/v1/station/33/,Closed,Casual,
162,B00454,,4972,2012-05-12T12:09:00,/api/v1/station/42/,,245135,/api/v1/trip/245135/,2012-05-12T10:46:00,/api/v1/station/33/,Closed,Casual,
163,B00350,,5327,2012-04-21T23:26:00,/api/v1/station/10/,,213945,/api/v1/trip/213945/,2012-04-21T21:57:00,/api/v1/station/33/,Closed,Casual,
